Hour,Speed_at_2m,Speed_at_10m,Speed_at_50m,Speed_at_100m
4401,2.075600567,3.124341011,4.70297942,5.608768873
4402,2.331871754,2.904803753,3.618502959,3.977596292
4403,3.390358642,4.0221982,4.771789675,5.136238369
4404,3.945797014,4.635742664,5.44632934,5.83773824
4405,3.799139982,4.450247765,5.212944314,5.580461154
4406,3.505062286,4.077044487,4.742367009,5.061380086
4407,3.295002218,3.82029891,4.429339587,4.720699363
4408,3.282971143,3.804641008,4.409205129,4.698331776
4409,3.315879218,3.858004808,4.488764555,4.791261405
4410,3.37046111,3.963055611,4.659840081,4.996491652
4411,3.252395683,3.880599022,4.630140438,4.996030398
4412,2.836877842,3.574963808,4.505081621,4.976865995
4413,2.378825186,3.305821419,4.594055637,5.293552107
4414,1.816722521,2.727840662,4.095900498,4.879517752
4415,1.990510316,2.979916573,4.461118694,5.307810356
4416,2.35615889,3.401816845,4.911535421,5.753245781
4417,2.461346234,3.658430815,5.43772178,6.449795616
4418,2.771464301,3.989083529,5.74165339,6.716676482
4419,2.76228007,3.967214108,5.697752355,6.659071011
4420,2.552148277,3.711566687,5.397698634,6.34247499
4421,2.40032864,3.513318062,5.142380754,6.059241627
4422,2.181137649,3.258818865,4.868973032,5.788119899
4423,2.077896966,3.097464323,4.617305569,5.483531096
4424,2.075856337,3.040032864,4.452042103,5.247037631
4425,2.208623661,3.0981915,4.346050772,5.028036847
4426,1.990599379,2.524544001,3.201710238,3.546724454
4427,2.849015584,3.413434744,4.089671119,4.420741368
4428,3.384698514,3.990704536,4.705211595,5.05109194
4429,3.685237262,4.328985691,5.08518605,5.450295534
4430,3.914271981,4.598711968,5.402831449,5.791117924
4431,3.517693888,4.113161564,4.809428731,5.144510588
4432,2.842917499,3.374557734,4.005617434,4.312553151
4433,2.847673933,3.370613098,3.989583401,4.290037634
4434,2.772329694,3.26721859,3.85045016,4.132692508
4435,2.668167569,3.175273895,3.778759785,4.072815065
4436,2.191844104,2.838306427,3.675436295,4.108205686
4437,1.569076642,2.366091013,3.567949795,4.258395148
4438,1.452222428,2.362303495,3.842715617,4.738504545
4439,1.71251163,2.743263722,4.394420286,5.383102767
4440,2.168387844,3.396576405,5.320418718,6.454856315
4441,2.553008801,3.901067257,5.960937439,7.155096961
4442,2.6427117,4.002114296,6.060789317,7.246932249
4443,2.44103318,3.726924896,5.690200894,6.827725106
4444,2.057769044,3.233534813,5.081108308,6.172939773
4445,1.746582969,2.816563606,4.54202903,5.579924968
4446,1.485272722,2.47226572,4.115135019,5.124931312
4447,1.286650243,2.242112398,3.907097545,4.962860791
4448,1.235654083,2.190614939,3.883606162,4.969711172
4449,1.400612518,2.364112854,3.990418132,4.999571771
4450,2.355353686,2.945401192,3.683263466,4.055519106
4451,3.545585751,4.214188576,5.008872045,5.395750566
4452,3.946786112,4.65460062,5.489354204,5.893515367
4453,4.00334199,4.698850155,5.515190267,5.909111648
4454,3.797384177,4.438834667,5.188638359,5.549406879
4455,3.573247522,4.169216156,4.864584176,5.198730566
4456,3.469841191,4.047367573,4.721018446,5.044661677
4457,3.569867935,4.181239605,4.897314117,5.242339681
4458,3.511531539,4.15371418,4.91333804,5.281900411
4459,3.302298825,4.008358479,4.865379708,5.288813485
4460,2.845969019,3.821469307,5.13133754,5.825822821
4461,2.707330614,3.760480642,5.223305417,6.017330339
4462,2.350074054,3.448269129,5.059653317,5.968110441
4463,2.904397981,4.25896883,6.245292696,7.364649083
4464,3.564968452,5.101121903,7.299207556,8.517130414
4465,3.648826534,5.1881423,7.376843012,8.584266337
4466,3.378798909,4.831431866,6.908589265,8.058964878
4467,2.999874515,4.340948582,6.281540942,7.365154095
4468,2.604490775,3.843867779,5.673016638,6.708385966
4469,2.31489756,3.480499268,5.233007007,6.23775542
4470,2.264163009,3.399437428,5.103950015,6.080237586
4471,2.193384296,3.342392683,5.093311222,6.106457864
4472,2.195859969,3.357398748,5.133353908,6.163355587
4473,2.202188151,3.331326485,5.039413249,6.022815883
4474,2.829754614,3.527591705,4.397520257,4.835443529
4475,3.698659281,4.410159111,5.258527998,5.67246934
4476,3.992956054,4.719285011,5.577735071,5.99400511
4477,4.197159744,4.942918301,5.821184519,6.245992115
4478,4.323339814,5.087282658,5.986215739,6.420764892
4479,4.224509786,4.964006424,5.832951283,6.252588282
4480,3.861846637,4.534630299,5.324621581,5.705938505
4481,3.44166266,4.036151409,4.733327989,5.0695458
4482,3.080737814,3.62182188,4.257939015,4.565245007
4483,2.987531889,3.553055286,4.225629161,4.55320042
4484,3.135301947,4.024778366,5.166596765,5.753297954
4485,2.763161344,3.897343874,5.497069256,6.374676177
4486,2.773215124,4.04515028,5.900458514,6.942176592
4487,3.575954447,5.156046867,7.434328287,8.703360136
4488,4.312438979,6.03826046,8.454749056,9.77374143
4489,4.224415393,5.905601502,8.255847461,9.537268998
4490,3.690436463,5.24463129,7.453361588,8.671404936
4491,3.041732548,4.4428792,6.489451414,7.639641952
4492,2.457117233,3.713285208,5.611652082,6.703861153
4493,2.071493904,3.245670319,5.085400346,6.170438259
4494,1.851177869,2.983022213,4.806897097,5.903432459
4495,1.669508783,2.768774748,4.59183784,5.709600425
4496,1.601371015,2.692143202,4.525893719,5.660667559
4497,1.69781414,2.77887249,4.548278951,5.623446981
4498,1.915283038,2.454500437,3.145525895,3.500177877
4499,2.970492124,3.518844128,4.168421755,4.483913519
4500,3.213457998,3.768471241,4.419343742,4.733227772
4501,3.287784401,3.833920956,4.4707767,4.776681196
4502,3.231570445,3.758020878,4.370234583,4.663733075
4503,2.922729081,3.38836956,3.928194492,4.186425523
4504,2.604200932,3.01618433,3.493343313,3.721442209
4505,2.387920791,2.768274784,3.209212512,3.420135362
4506,2.566925355,2.962515593,3.419070453,3.636775965
4507,3.545602548,4.19933033,4.97359052,5.349589301
4508,3.888875806,4.899494648,6.172747345,6.818472298
4509,3.31003753,4.578909397,6.334191404,7.284270355
4510,2.815301581,4.041385651,5.801438143,6.778821508
4511,2.589370677,3.847824812,5.717897369,6.78143801
4512,2.960301232,4.362514973,6.428919016,7.597388389
4513,3.264218018,4.727845192,6.847741186,8.032233845
4514,3.027313154,4.43510437,6.497560633,7.659078824
4515,2.546325264,3.838848114,5.787459698,6.90672291
4516,1.978873033,3.128736973,4.94675246,6.025648081
4517,1.467774769,2.476025581,4.176868828,5.231854231
4518,1.283494137,2.226320267,3.861725417,4.895494105
4519,1.274695639,2.207967281,3.824536121,4.84542886
4520,1.417917914,2.409356356,4.094029698,5.144157351
4521,1.848634852,2.885942459,4.505305019,5.457990539
4522,2.847666165,3.55994606,4.450386814,4.89952212
4523,3.876405413,4.624917984,5.517964217,5.953891799
4524,4.059892424,4.792120457,5.656410582,6.075126468
4525,4.016749482,4.711163044,5.525626462,5.918441151
4526,3.737376424,4.374388695,5.119975695,5.479045032
4527,3.501204767,4.086591244,4.769851838,5.098261435
4528,3.528429448,4.127134323,4.827427605,5.164528783
4529,3.236820806,3.819963694,4.508165108,4.841533419
4530,2.790860207,3.333355665,3.981302956,4.297829219
4531,3.236863278,3.963754177,4.853880386,5.296402825
4532,3.530246207,4.455666542,5.623676982,6.216773971
4533,2.927705997,3.955653906,5.344524976,6.084075368
4534,2.333988945,3.426119566,5.029284868,5.933372577
4535,2.346317563,3.603784084,5.535167077,6.658812309
4536,3.020992963,4.469915867,6.613768421,7.829399314
4537,3.345217051,4.864823341,7.074729616,8.312971201
4538,2.996014993,4.399434567,6.460256223,7.622709466
4539,2.558602842,3.814624548,5.687229061,6.75462285
4540,2.180408598,3.323781967,5.06672308,6.075495992
4541,2.081324195,3.215335608,4.967214187,5.990483939
4542,2.201894557,3.344321728,5.079483839,6.081242821
4543,2.211102118,3.353604317,5.086450698,6.085910047
4544,2.097366513,3.21535182,4.929270712,5.925111143
4545,2.094330018,3.149543762,4.736419679,5.646341643
4546,3.004514582,3.707662582,4.575368649,5.009080499
4547,3.918319341,4.676716328,5.581902266,6.023874728
4548,4.414222833,5.236896992,6.212892085,6.687418912
4549,4.641776361,5.493117809,6.500602553,6.989578959
4550,4.869598269,5.75076294,6.791376323,7.295693288
4551,4.776609968,5.644648075,6.670431981,7.167791611
4552,4.67771952,5.525083542,6.525946674,7.01105619
4553,4.556784757,5.401216984,6.402133623,6.88847242
4554,4.231496318,5.074007034,6.084265577,6.579154211
4555,3.969399581,4.858884335,5.947689694,6.488835445
4556,3.534593888,4.56458807,5.894726496,6.581054524
4557,3.64027147,4.817682266,6.37591526,7.193790083
4558,4.204391082,5.664979458,7.632970299,8.678888997
4559,4.212442739,5.682541847,7.665690395,8.720531296
4560,4.309314368,5.773875713,7.736182118,8.775020244
4561,4.23735355,5.661372662,7.563952366,8.569185465
4562,4.076371257,5.489709377,7.393072698,8.404288593
4563,4.059164715,5.454834938,7.330381074,8.325334824
4564,3.979902692,5.353209019,7.200388807,8.180917266
4565,3.869704922,5.223508358,7.050935438,8.023376905
4566,3.59598437,4.917720318,6.725272035,7.695885978
4567,3.441830607,4.696067333,6.407360186,7.32481584
4568,3.260291067,4.47493887,6.142113534,7.039618153
4569,3.130764785,4.272929192,5.831777579,6.667679223
4570,3.412320902,4.264053822,5.328383677,5.865070956
4571,5.046304659,6.106746197,7.390031247,8.022726223
4572,5.556011263,6.694894791,8.067229193,8.741799845
4573,5.57940723,6.706214905,8.060590757,8.725159332
4574,5.041795361,6.097051621,7.373174792,8.002031781
4575,4.796953371,5.785604477,6.978016373,7.564528081
4576,4.508888044,5.396639824,6.459180424,6.979003822
4577,3.972555832,4.764372826,5.714016211,6.179270916
4578,3.54887399,4.297196865,5.203312642,5.650239388
4579,3.110660128,3.84370327,4.749491819,5.202656498
4580,2.411413138,3.206321001,4.263265469,4.819836462
4581,1.915246914,2.805969954,4.110941166,4.845878484
4582,1.875642116,2.882570505,4.430062987,5.330734479
4583,2.156825605,3.251229048,4.900948087,5.848448599
4584,2.128701784,3.290484667,5.086334509,6.135716102
4585,2.359996831,3.530926228,5.282820663,6.283830422
4586,2.560448692,3.79652071,5.629313935,6.670082058
4587,2.891708349,4.122901917,5.878296897,6.848517994
4588,2.967992281,4.1670084,5.850405716,6.770974453
4589,2.822319585,3.996310234,5.658641768,6.573053838
4590,2.72437272,3.897274494,5.57513602,6.504640393
4591,2.703635419,3.881098032,5.571358412,6.509986842
4592,2.761801151,3.957594395,5.671137254,6.621533486
4593,2.728641159,3.890212059,5.546258736,6.461537654
4594,3.078166252,3.889393091,4.914412471,5.435305197
4595,4.086825161,4.957240105,6.013036646,6.534430722
4596,5.891539539,7.107019901,8.573265365,9.294555693
4597,6.219086055,7.485233307,9.009156195,9.757632075
4598,6.032888533,7.286776543,8.801275225,9.54696766
4599,5.360803985,6.523060799,7.937302371,8.637256693
4600,4.835100295,5.930235386,7.273415149,7.94190954
4601,4.847746133,5.912426949,7.210937096,7.854656354
4602,4.651398113,5.712601662,7.01591585,7.665181437
4603,4.560690716,5.696138382,7.114271607,7.829106926
4604,3.623803578,4.845302582,6.478540187,7.34192085
4605,3.405139139,4.743191719,6.607033301,7.620724786
4606,3.710285558,5.168671608,7.200299214,8.305307932
4607,4.105605434,5.680892468,7.860604179,9.040621219
4608,4.210277786,5.831238747,8.076271221,9.2924477
4609,4.119383718,5.694283485,7.871290132,9.049029184
4610,3.833125577,5.372442722,7.529923095,8.70834844
4611,3.566931644,5.039712906,7.120603563,8.263539369
4612,3.376112011,4.780312538,6.768551483,7.862214438
4613,3.157701591,4.487615585,6.377643061,7.419944276
4614,3.012642921,4.290380955,6.110039995,7.114979646
4615,2.77548096,4.019726276,5.821765514,6.828614207
4616,2.73691771,3.954621553,5.714103707,6.695589703
4617,2.709996744,3.85606432,5.486808082,6.386881625
4618,3.03293463,3.826699019,4.828203429,5.336631385
4619,4.227443768,5.196758747,6.388328965,6.982315303
4620,4.727548297,5.82754612,7.183489548,7.860719868
4621,5.09723536,6.249417305,7.662039105,8.364910977
4622,5.297099459,6.432116509,7.810335278,8.49146268
4623,5.177090975,6.205935001,7.439241347,8.043260253
4624,5.020851069,6.038771153,7.263062882,7.864075505
4625,4.964393893,5.949978352,7.131231556,7.709689453
4626,4.657488341,5.634248734,6.815853625,7.398274121
4627,4.44898502,5.461838722,6.705278191,7.324543733
4628,3.434290157,4.501766682,5.901045728,6.630606968
4629,2.762424082,3.939912319,5.619307036,6.547740414
4630,2.616875893,3.843536377,5.64519392,6.661612996
4631,2.997925263,4.339380741,6.281085605,7.365536113
4632,3.241947987,4.658949852,6.695299805,7.826972925
4633,3.374215461,4.787356377,6.792328866,7.896749417
4634,3.237726745,4.661261082,6.710682088,7.851035315
4635,3.189210613,4.571962833,6.554237611,7.653998797
4636,2.913071246,4.267263413,6.250975516,7.36806178
4637,2.623425024,3.894066572,5.780136398,6.851948144
4638,2.243806398,3.426352501,5.23213209,6.278518032
4639,1.887753814,2.989555121,4.734430809,5.771081083
4640,1.472985373,2.513073444,4.287576953,5.396743722
4641,1.377493329,2.347658873,4.00110989,5.033866492
4642,1.903863358,2.455485344,3.166933304,3.53369737
4643,2.812404297,3.343883514,3.975799983,4.28351156
4644,3.199601074,3.756532908,4.410405909,4.725992173
4645,3.28844818,3.843735457,4.492788529,4.805069704
4646,3.470542331,4.044729233,4.713912988,5.035216561
4647,3.550243232,4.132445335,4.810122387,5.135217217
4648,3.650434414,4.25440836,4.958311378,5.296286526
4649,3.713579229,4.347689152,5.090076122,5.447671217
4650,3.822897229,4.527280331,5.361448651,5.766510526
4651,4.430482968,5.399539471,6.580552663,7.165721387
4652,4.287548296,5.481345177,7.007535046,7.789490408
4653,3.905562776,5.426042557,7.53846232,8.68526746
4654,4.147024302,5.679465771,7.778187224,8.906278683
4655,4.05575805,5.622493744,7.794458029,8.971816499
4656,3.942986441,5.497056007,7.663639021,8.842677136
4657,3.791243685,5.318050385,7.459731486,8.630183917
4658,3.562628405,5.067552567,7.208186231,8.389410732
4659,3.308515934,4.761333942,6.852105707,8.015157153
4660,2.926507003,4.289083004,6.286071756,7.411021151
4661,2.447784866,3.689037085,5.559718422,6.633968763
4662,1.961773716,3.071342707,4.808478135,5.83245619
4663,1.630263732,2.628925085,4.239342977,5.208020693
4664,1.468692692,2.438750505,4.049522449,5.0379573
4665,1.621225956,2.556902647,4.032597136,4.906853428
4666,2.341115049,2.924315691,3.652798808,4.020034249
4667,4.052663668,4.80757761,5.703113895,6.138497798
4668,4.363399867,5.140258789,6.055429533,6.498182223
4669,4.202701855,4.936635971,5.798739846,6.214969512
4670,3.953548437,4.635718823,5.435595224,5.821297417
4671,3.695119057,4.321731567,5.054604048,5.407366276
4672,3.609388049,4.231645584,4.961180152,5.312932362
4673,3.663096897,4.278743744,4.997860702,5.343686578
4674,3.751270026,4.417291641,5.201562486,5.580874695
4675,3.890321886,4.647474766,5.551988327,5.993911726
4676,3.76123599,4.712535858,5.904440529,6.506573805
4677,3.155202458,4.339431763,5.968133036,6.846152305
4678,2.918954264,4.105830669,5.775303058,6.689439601
4679,3.03408378,4.321667194,6.155666322,7.16864738
4680,3.264677145,4.639554501,6.593444008,7.670948863
4681,3.311793527,4.71702528,6.718512887,7.823970532
4682,3.137717267,4.496448994,6.443554927,7.523523338
4683,2.91629205,4.213822365,6.088655942,7.134491394
4684,2.626792795,3.902022362,5.796337853,6.873397497
4685,2.449452345,3.647873879,5.432636345,6.449189114
4686,2.041680919,3.170381784,4.923061466,5.950421809
4687,1.589439544,2.604844093,4.268934152,5.280995814
4688,1.136181527,2.024716616,3.608118312,4.627480894
4689,1.057015956,1.867827654,3.300593644,4.217733183
4690,1.531790948,1.969428301,2.532099983,2.821533304
4691,2.373947705,2.779887199,3.255241396,3.4842449
4692,2.579599617,2.991121054,3.468292172,3.696581544
4693,2.679255388,3.092453957,3.569376595,3.796809779
4694,2.718195387,3.135515451,3.616905978,3.846372518
4695,2.559597049,2.95228982,3.405229422,3.621119792
4696,2.266321562,2.623648882,3.037315433,3.234998726
4697,2.134408653,2.458549023,2.831914727,3.009707375
4698,2.633975467,3.014409542,3.44979101,3.656169774
4699,4.087589657,4.852508545,5.760568246,6.202264833
4700,4.645407455,5.787797451,7.211121878,7.927348118
4701,3.99816988,5.345542431,7.146975927,8.099230991
4702,3.234546151,4.586363316,6.503146803,7.558538954
4703,3.302694876,4.679905891,6.631408584,7.705427237
4704,3.572776994,5.024789333,7.066914024,8.184989983
4705,3.742392714,5.216181278,7.270361291,8.388049436
4706,3.576141922,4.985174179,6.949377887,8.01821572
4707,3.234900184,4.562393665,6.434645515,7.461709942
4708,2.884043102,4.141928673,5.948445472,6.951943184
4709,2.610673823,3.813706398,5.571112087,6.558868892
4710,2.495132555,3.666182995,5.386847174,6.357839253
4711,2.319707461,3.45868659,5.15690583,6.124943753
4712,2.196591179,3.299785852,4.957038331,5.9066135
4713,2.232103356,3.269531488,4.789131347,5.644825595
4714,2.451200801,3.016156197,3.711323119,4.0580924
4715,4.168333411,4.934390545,5.84123381,6.281461796
4716,4.330159538,5.130016804,6.077621892,6.537894155
4717,4.174096055,4.919597626,5.798247208,6.223474059
4718,3.695715288,4.317916393,5.044869674,5.394525259
4719,3.365554454,3.911531687,4.546080103,4.85015989
4720,3.213889751,3.732828617,4.335559264,4.624259005
4721,3.164634712,3.698237419,4.32181318,4.621791926
4722,2.947855293,3.47506094,4.096554049,4.397372206
4723,2.954762321,3.513053417,4.176831491,4.500052211
4724,3.026361955,3.759237289,4.669588505,5.126715804
4725,2.584499928,3.653707504,5.165246236,5.995789455
4726,3.217840173,4.471108437,6.212493343,7.157945685
4727,3.81954596,5.240048409,7.188840666,8.237603717
4728,4.198023333,5.703852654,7.749822359,8.843514596
4729,3.95659454,5.413310528,7.406351744,8.476903524
4730,3.617359249,4.965961933,6.81734277,7.81414171
4731,3.091828515,4.356500149,6.138469017,7.115368991
4732,2.791477826,3.982018709,5.680314868,6.619306649
4733,2.524258795,3.676398993,5.354407235,6.295584249
4734,2.417591231,3.547239065,5.204728087,6.139160108
4735,2.452052531,3.587450504,5.248582956,6.183210258
4736,2.355838666,3.521165133,5.262925713,6.257457251
4737,2.420726425,3.532462597,5.15477167,6.065926978
4738,3.212479834,3.968577623,4.902632598,5.369861378
4739,4.062550903,4.84989357,5.789827181,6.248834312
